CustomerID,ActivityDate,ServiceUsed,UsageAmount,SessionDuration
CUST00928,2021-12-01,Branch Visit,7220.23,52.81
CUST01219,2021-05-24,Branch Visit,1534.56,12.63
CUST05550,2021-11-29,Website,4770.61,37.1
CUST05511,2021-03-27,Branch Visit,8671.01,46.71
CUST02676,2021-04-13,Website,3427.94,14.35
CUST01961,2021-03-19,Website,2459.78,25.12
CUST01149,2021-05-31,Branch Visit,4319.03,53.82
CUST07438,2021-06-02,Mobile App,5250.27,30.39
CUST04933,2021-08-10,ATM,1065.9,37.64
CUST08693,2021-11-07,Branch Visit,3095.0,2.38
CUST04373,2021-03-03,Mobile App,9138.99,29.97
CUST02223,2021-06-09,Branch Visit,5064.13,18.78
CUST04918,2021-06-05,Mobile App,9116.97,16.23
CUST06294,2021-04-02,Website,3143.67,59.92
CUST06385,2021-11-04,ATM,2531.14,54.73
CUST01035,2021-08-21,ATM,3438.21,54.28
CUST01220,2021-12-03,Website,8501.82,38.68
CUST08161,2021-08-24,Website,9021.29,51.83
CUST07560,2021-03-21,Website,9888.14,48.83
CUST05585,2021-12-06,Website,9978.21,39.7
CUST01461,2021-08-07,Website,5307.39,33.96
CUST00432,2021-10-05,Branch Visit,3337.77,10.13
CUST02043,2021-07-18,Mobile App,9231.65,35.68
CUST00148,2021-10-12,Mobile App,6125.42,11.88
CUST05041,2021-12-06,Website,1145.22,35.79
CUST02014,2021-09-15,Website,9854.36,36.73
CUST07138,2021-06-28,ATM,8732.0,45.7
CUST02648,2021-03-12,Branch Visit,9676.05,3.95
CUST00799,2021-07-16,Website,6606.03,28.91
CUST09445,2021-09-27,ATM,7526.57,20.01
CUST09442,2021-02-15,Website,5485.78,58.52
CUST04378,2021-01-16,Mobile App,1791.66,47.86
CUST08917,2021-07-04,Branch Visit,1731.98,47.31
CUST03241,2021-05-07,Branch Visit,9169.59,51.33
CUST03390,2021-07-21,ATM,6043.21,5.28
CUST07327,2021-03-29,Branch Visit,2379.38,6.01
CUST04859,2021-12-11,ATM,393.05,30.91
CUST03094,2021-08-25,ATM,8642.36,1.41
CUST07697,2021-06-11,Branch Visit,3801.12,52.57
CUST09347,2021-01-23,Mobile App,3823.03,30.54
CUST06163,2021-04-01,Mobile App,9202.2,22.53
CUST05213,2021-07-05,Mobile App,6038.26,6.32
CUST08345,2021-02-28,Branch Visit,3629.06,18.23
CUST02866,2021-02-22,Branch Visit,5946.91,6.96
CUST04159,2021-04-30,Mobile App,821.52,45.05
CUST09479,2021-09-10,Branch Visit,2218.08,45.6
CUST04445,2021-05-18,Branch Visit,6112.44,36.3
CUST07105,2021-12-22,Website,511.13,10.68
CUST00909,2021-09-13,Branch Visit,7516.44,3.26
CUST06480,2021-12-30,Branch Visit,6603.17,54.82
CUST00970,2021-11-06,Website,4544.87,38.51
CUST02120,2021-06-01,Website,7226.26,54.01
CUST08400,2021-07-14,Website,4002.6,39.78
CUST02956,2021-08-22,Website,2284.55,14.32
CUST04278,2021-07-05,Branch Visit,6386.13,37.97
CUST03324,2021-07-29,Branch Visit,906.85,52.15
CUST01854,2021-04-03,Website,9615.42,16.35
CUST04850,2021-12-13,ATM,1214.46,38.93
CUST09011,2021-09-02,Website,7431.38,59.05
CUST00727,2021-01-29,Branch Visit,1827.33,51.62
CUST09172,2021-12-08,Mobile App,8280.24,55.77
CUST01819,2021-09-04,ATM,1307.46,1.65
CUST08373,2021-06-19,Mobile App,1912.41,3.34
CUST00231,2021-02-16,Mobile App,2974.27,50.51
CUST04055,2021-03-15,Website,6079.12,56.03
CUST01118,2021-02-26,Mobile App,1069.01,19.45
CUST00527,2021-05-23,Website,2433.69,16.63
CUST04166,2021-12-28,Website,4491.05,18.75
CUST06698,2021-01-23,Mobile App,4902.81,55.53
CUST04947,2021-05-05,Branch Visit,644.26,5.74
CUST09591,2021-05-04,Branch Visit,9028.66,11.36
CUST05552,2021-10-24,Mobile App,4835.56,46.24
CUST00064,2021-07-09,ATM,4996.6,58.68
CUST04825,2021-08-20,Branch Visit,6124.27,28.99
CUST07549,2021-05-13,Branch Visit,2200.46,58.83
CUST00048,2021-11-15,Branch Visit,459.45,19.64
CUST00639,2021-06-25,Branch Visit,8700.28,59.17
CUST07118,2021-12-30,Mobile App,9901.68,26.52
CUST06682,2021-09-13,ATM,9370.7,39.64
CUST05356,2021-05-19,Mobile App,7519.35,48.03
CUST09496,2021-05-12,Mobile App,4384.18,46.73
CUST06065,2021-11-28,Website,6220.83,24.92
CUST04989,2021-03-22,Mobile App,1485.71,24.77
CUST04239,2021-01-22,Mobile App,8967.2,6.35
CUST08204,2021-07-26,Mobile App,996.35,53.62
CUST09587,2021-11-12,Website,3678.04,53.86
CUST05005,2021-06-29,ATM,1628.8,4.54
CUST03945,2021-05-10,Website,1453.5,43.41
CUST02020,2021-01-24,ATM,7225.55,57.99
CUST02111,2021-08-02,Website,7600.81,54.89
CUST02169,2021-03-04,Branch Visit,1320.91,22.61
CUST06303,2021-08-15,Website,436.07,16.67
CUST06842,2021-08-06,ATM,9792.59,42.65
CUST09921,2021-08-20,ATM,4356.81,43.32
CUST07102,2021-06-26,Branch Visit,1916.39,29.22
CUST02438,2021-07-22,ATM,3515.13,20.38
CUST06138,2021-06-03,Branch Visit,5005.33,13.37
CUST02735,2021-12-07,ATM,1869.16,23.08
CUST02720,2021-07-13,Mobile App,616.39,16.43
CUST06743,2021-02-05,Branch Visit,7634.42,7.62
CUST06185,2021-05-18,Branch Visit,8938.25,54.03
CUST00240,2021-02-02,ATM,9982.84,49.83
CUST00180,2021-04-29,ATM,2110.42,55.71
CUST07945,2021-02-03,Website,2957.66,49.27
CUST06994,2021-10-23,Website,7501.68,40.58
CUST00595,2021-09-11,ATM,587.65,59.69
CUST05055,2021-06-01,Mobile App,8713.43,30.97
CUST08971,2021-07-24,ATM,2356.79,38.24
CUST09617,2021-11-14,Branch Visit,3779.62,46.26
CUST02832,2021-01-04,ATM,3936.25,9.96
CUST04911,2021-04-25,Website,3865.18,43.0
CUST00878,2021-05-29,Mobile App,8333.04,48.81
CUST00735,2021-04-01,ATM,1520.09,27.07
CUST08630,2021-06-19,ATM,4139.89,6.41
CUST09044,2021-08-11,Mobile App,5244.71,22.23
CUST09372,2021-12-22,Website,1466.82,12.72
CUST04843,2021-10-28,Mobile App,6896.66,43.86
CUST04135,2021-09-24,Mobile App,6824.14,29.57
CUST06570,2021-01-24,Mobile App,6523.23,41.59
CUST05982,2021-12-11,Mobile App,1779.33,31.86
CUST03579,2021-12-30,Branch Visit,8555.02,16.4
CUST05609,2021-09-07,Mobile App,7721.63,16.6
CUST09826,2021-01-08,ATM,3395.12,22.21
CUST07217,2021-12-14,ATM,3997.52,43.21
CUST04966,2021-06-18,ATM,8945.86,56.27
CUST02317,2021-12-27,Branch Visit,7405.27,5.09
CUST00752,2021-04-11,Mobile App,2659.4,20.33
CUST03072,2021-06-09,Mobile App,2231.63,59.68
CUST06092,2021-01-21,ATM,2077.63,44.29
CUST06360,2021-07-29,Mobile App,6619.71,56.18
CUST01588,2021-07-16,Website,6168.14,14.91
CUST07153,2021-10-03,Mobile App,9130.15,13.72
CUST04697,2021-12-28,Mobile App,1116.9,2.63
CUST01301,2021-12-25,Branch Visit,1733.62,46.2
CUST01407,2021-12-11,ATM,6245.55,28.39
CUST00713,2021-01-21,Mobile App,9568.22,28.71
CUST01225,2021-06-28,ATM,542.05,20.32
CUST04847,2021-08-27,ATM,2792.48,4.25
CUST08123,2021-11-22,Branch Visit,5651.14,7.16
CUST03022,2021-09-30,ATM,8185.83,20.41
CUST00186,2021-11-06,Branch Visit,3683.27,21.86
CUST06463,2021-08-02,Branch Visit,5798.65,36.27
CUST03628,2021-02-08,ATM,1335.71,45.23
CUST01081,2021-12-25,Website,316.93,56.03
CUST01424,2021-12-10,ATM,7767.55,25.86
CUST03348,2021-05-19,Branch Visit,9772.13,10.93
CUST01290,2021-04-28,Mobile App,9936.83,47.17
CUST08540,2021-07-26,ATM,7960.24,21.08
CUST08267,2021-08-18,ATM,6161.71,50.65
CUST01771,2021-08-12,ATM,558.88,47.57
CUST00161,2021-10-08,ATM,1419.86,36.75
CUST05504,2021-05-28,Website,3977.41,43.78
CUST07080,2021-09-24,ATM,3970.64,18.03
CUST01817,2021-02-20,Website,1162.88,39.02
CUST04326,2021-07-25,Branch Visit,5633.16,18.28
CUST08526,2021-09-27,Branch Visit,1227.11,5.92
CUST03073,2021-08-24,Website,5227.38,38.93
CUST06154,2021-07-08,Mobile App,4862.52,25.87
CUST01038,2021-06-22,ATM,8138.94,8.82
CUST00812,2021-07-10,ATM,2230.23,22.88
CUST09482,2021-06-15,Branch Visit,3023.64,13.91
CUST00459,2021-11-22,Website,9320.2,12.04
CUST01517,2021-05-18,Website,5797.83,45.28
CUST04590,2021-02-07,ATM,5087.76,56.47
CUST02867,2021-07-02,Mobile App,8676.32,10.88
CUST02197,2021-06-29,Website,2120.73,50.11
CUST02506,2021-08-02,Mobile App,6352.32,29.2
CUST03086,2021-09-01,ATM,7267.15,37.09
CUST01609,2021-05-31,Mobile App,8820.57,8.47
CUST08957,2021-01-03,Mobile App,4065.2,37.63
CUST09892,2021-04-20,ATM,8691.8,8.18
CUST07490,2021-11-10,Website,1602.78,22.89
CUST03759,2021-09-01,Branch Visit,952.29,51.42
CUST02394,2021-12-29,ATM,861.72,7.97
CUST08385,2021-02-20,Mobile App,5965.49,38.19
CUST02696,2021-12-21,Branch Visit,8333.66,52.33
CUST06660,2021-11-25,Branch Visit,2928.53,35.61
CUST03413,2021-12-28,Mobile App,9622.05,47.54
CUST07859,2021-12-16,Mobile App,7060.63,46.5
CUST07200,2021-06-22,Branch Visit,1678.24,45.82
CUST08167,2021-11-24,Mobile App,172.86,47.85
CUST06472,2021-11-07,ATM,7637.42,25.7
CUST07001,2021-09-27,Website,3477.09,55.15
CUST01051,2021-01-20,Website,4032.89,2.41
CUST08026,2021-08-12,ATM,7967.75,7.03
CUST07558,2021-10-08,Website,7452.81,15.06
CUST00028,2021-10-22,Branch Visit,1024.23,7.65
CUST00571,2021-08-17,Branch Visit,9945.71,25.19
CUST02654,2021-03-16,Mobile App,470.23,29.79
CUST01248,2021-04-07,Mobile App,9919.63,38.76
CUST06659,2021-07-24,Website,7503.49,55.98
CUST02115,2021-06-07,Branch Visit,7800.83,47.78
CUST05376,2021-08-14,Website,5667.98,41.16
CUST00091,2021-12-07,ATM,5446.93,11.34
CUST00110,2021-02-17,Website,638.6,56.8
CUST08285,2021-02-22,Website,9315.49,33.03
CUST01665,2021-12-03,Mobile App,1114.68,26.09
CUST07130,2021-12-20,Website,4243.97,6.63
CUST05999,2021-10-28,Branch Visit,1635.03,11.47
CUST01323,2021-11-05,Website,5285.48,32.93
CUST02984,2021-05-09,Branch Visit,7629.65,26.08
CUST00371,2021-10-04,Branch Visit,7393.21,14.15
CUST01319,2021-08-20,Branch Visit,6806.88,23.95
CUST04944,2021-03-07,Website,2645.27,49.3
CUST04255,2021-12-20,Branch Visit,7757.36,6.57
CUST02603,2021-04-15,Website,4664.71,39.58
CUST01097,2021-09-25,Mobile App,4711.85,43.53
CUST02800,2021-12-15,Branch Visit,4732.11,53.63
CUST06063,2021-10-25,Branch Visit,9706.06,21.67
CUST01161,2021-02-22,ATM,8548.96,57.42
CUST06240,2021-07-30,Branch Visit,8015.38,57.41
CUST05378,2021-04-04,Mobile App,7745.22,53.65
CUST04874,2021-11-13,Website,4088.41,21.92
CUST02854,2021-12-26,Website,4895.33,42.24
CUST08604,2021-01-30,Mobile App,4236.48,2.48
CUST09162,2021-11-07,Mobile App,2217.74,45.81
CUST07910,2021-12-09,Branch Visit,3845.7,18.44
CUST08604,2021-09-18,Mobile App,7181.29,49.81
CUST06964,2021-01-26,ATM,2489.12,34.86
CUST09004,2021-09-07,Branch Visit,8215.17,33.29
CUST05487,2021-08-20,ATM,7449.07,49.37
CUST09924,2021-05-03,Branch Visit,3654.45,29.54
CUST05249,2021-10-02,Mobile App,807.18,6.46
CUST07063,2021-07-07,Website,291.29,37.46
CUST09422,2021-07-17,Branch Visit,6143.17,14.03
CUST00754,2021-06-02,Branch Visit,1885.55,58.47
CUST05935,2021-12-17,Mobile App,3971.82,34.03
CUST05148,2021-05-20,Branch Visit,822.47,39.72
CUST02868,2021-01-04,Website,2397.56,20.88
CUST04776,2021-05-10,Branch Visit,5155.47,36.75
CUST01420,2021-07-10,Branch Visit,6553.58,2.03
CUST08626,2021-02-12,Mobile App,5374.9,32.64
CUST04946,2021-08-10,Mobile App,6674.09,45.99
CUST09849,2021-09-14,Branch Visit,810.29,34.86
CUST04655,2021-08-10,Website,8232.81,46.06
CUST00707,2021-11-26,Website,4001.93,38.28
CUST07392,2021-12-23,ATM,3401.2,4.75
CUST05681,2021-02-06,Branch Visit,9287.86,12.26
CUST07840,2021-02-05,ATM,2445.66,37.73
CUST07908,2021-07-26,Mobile App,738.26,52.85
CUST00788,2021-10-23,Website,6230.91,59.67
CUST05122,2021-09-13,Website,7431.76,46.1
CUST03534,2021-08-16,Branch Visit,8442.23,42.29
CUST06140,2021-02-23,Website,5057.82,50.28
CUST06050,2021-04-23,Mobile App,2078.22,6.45
CUST01104,2021-09-28,ATM,2984.5,22.85
CUST06169,2021-06-29,ATM,1236.76,40.99
CUST02462,2021-12-30,Branch Visit,6302.5,53.3
CUST07052,2021-05-06,Branch Visit,3109.08,53.98
CUST07904,2021-02-22,ATM,4742.38,46.87
CUST08936,2021-07-30,Mobile App,7717.16,53.19
CUST03760,2021-07-02,ATM,7588.39,40.86
CUST04497,2021-08-04,ATM,6315.18,11.12
CUST08468,2021-05-17,Mobile App,5446.88,38.46
CUST03602,2021-04-30,ATM,5859.45,50.24
CUST03388,2021-05-11,Mobile App,3230.75,58.59
CUST00224,2021-04-24,Website,8042.96,15.85
CUST00187,2021-08-29,Website,5487.75,50.27
CUST03022,2021-09-06,Branch Visit,9257.26,42.76
CUST09320,2021-07-21,Branch Visit,579.13,8.65
CUST01817,2021-08-30,Website,4490.94,36.72
CUST07218,2021-07-28,Branch Visit,5030.39,26.82
CUST08301,2021-09-26,Mobile App,4803.21,15.82
CUST07333,2021-10-12,Website,616.05,50.24
CUST08837,2021-08-03,ATM,5666.41,25.02
CUST09582,2021-07-12,Mobile App,2398.7,37.84
CUST07414,2021-09-27,Website,653.21,4.82
CUST05812,2021-02-22,ATM,8911.2,18.22
CUST02066,2021-04-30,ATM,3053.46,42.01
CUST00015,2021-06-14,Mobile App,4211.57,36.82
CUST09813,2021-06-27,Branch Visit,983.73,40.43
CUST05553,2021-03-17,Mobile App,8693.48,32.6
CUST05169,2021-07-10,Mobile App,7173.99,36.72
CUST00860,2021-12-13,Website,1973.05,32.36
CUST04763,2021-02-03,Mobile App,4149.88,14.97
CUST03644,2021-04-29,Mobile App,1317.13,46.83
CUST07275,2021-10-22,ATM,4757.49,49.76
CUST01993,2021-05-17,Website,9736.76,52.15
CUST00755,2021-08-18,Website,8727.68,46.74
CUST09243,2021-05-05,Mobile App,2662.91,3.23
CUST03590,2021-04-15,Branch Visit,3002.84,14.76
CUST05860,2021-05-27,Mobile App,2104.42,10.57
CUST08984,2021-10-12,Mobile App,3465.01,41.06
CUST05426,2021-09-07,Website,2036.3,26.73
CUST01115,2021-12-08,Website,4207.05,30.71
CUST07691,2021-10-29,ATM,7873.7,51.53
CUST01544,2021-02-07,Mobile App,8585.25,32.12
CUST04239,2021-12-11,Website,3107.62,12.25
CUST04521,2021-05-11,Mobile App,8885.94,9.47
CUST04936,2021-03-31,ATM,4579.39,53.11
CUST05163,2021-09-16,Mobile App,1549.15,53.4
CUST01337,2021-05-04,Mobile App,716.93,27.32
CUST04483,2021-04-24,ATM,6876.47,7.99
CUST06333,2021-10-07,Website,9709.21,38.13
CUST03036,2021-01-15,ATM,9636.9,35.06
CUST04986,2021-01-12,Mobile App,1988.08,29.08
CUST04467,2021-10-10,Branch Visit,4287.93,22.53
CUST04450,2021-02-27,Mobile App,2620.61,15.78
CUST06262,2021-09-21,ATM,2212.14,24.8
CUST01688,2021-03-28,Website,4115.28,1.61
CUST00667,2021-06-21,Branch Visit,438.82,34.44
CUST07852,2021-07-21,Mobile App,9098.75,46.26
CUST01841,2021-10-06,Website,6047.83,29.04
CUST05749,2021-04-11,Website,7457.56,42.69
CUST04784,2021-04-05,Website,3500.84,59.29
CUST06367,2021-09-05,Website,180.29,36.13
CUST07976,2021-02-21,Branch Visit,3238.23,45.45
CUST05959,2021-09-07,Mobile App,4408.83,31.4
CUST01373,2021-06-02,Website,3631.33,18.72
CUST04952,2021-09-14,ATM,353.2,43.27
CUST09638,2021-11-04,Branch Visit,7703.64,8.78
CUST06663,2021-06-06,Mobile App,7956.27,26.06
CUST05554,2021-08-01,ATM,6186.07,2.31
CUST03866,2021-06-25,ATM,2116.95,50.58
CUST09785,2021-12-29,Website,3925.45,38.24
CUST02922,2021-05-04,Branch Visit,2302.92,4.99
CUST08324,2021-04-23,Website,3255.19,56.57
CUST02407,2021-08-21,ATM,4808.4,11.38
CUST05651,2021-04-22,Website,4234.04,9.46
CUST09156,2021-01-02,Website,2032.77,38.55
CUST06303,2021-03-30,Branch Visit,6889.96,7.17
CUST08401,2021-10-04,Website,3296.97,41.08
CUST01718,2021-09-11,Mobile App,6752.56,20.86
CUST08370,2021-06-11,ATM,6106.27,42.73
CUST03885,2021-03-26,ATM,4448.63,24.45
CUST02566,2021-02-06,Mobile App,4363.59,58.21
CUST06847,2021-04-01,Mobile App,2525.55,33.98
CUST02208,2021-09-14,ATM,1742.09,40.93
CUST05572,2021-10-30,Branch Visit,7062.67,34.94
CUST02047,2021-08-13,Branch Visit,8704.46,36.06
CUST07578,2021-12-07,Mobile App,9177.33,40.75
CUST08611,2021-06-28,Mobile App,873.18,6.49
CUST01258,2021-01-10,ATM,6501.64,50.01
CUST01921,2021-05-19,Website,4777.2,44.72
CUST07092,2021-08-25,Mobile App,5539.29,21.87
CUST05383,2021-07-28,Branch Visit,6245.02,39.32
CUST01603,2021-03-15,ATM,2477.12,36.93
CUST07941,2021-07-12,Mobile App,2147.48,33.24
CUST09145,2021-12-01,Mobile App,2709.72,39.37
CUST07543,2021-12-26,Website,1107.02,6.19
CUST07016,2021-11-21,Website,4431.75,23.52
CUST01532,2021-09-28,Mobile App,1748.17,48.75
CUST00575,2021-08-23,Branch Visit,8735.45,3.93
CUST02375,2021-04-03,Website,9623.13,12.52
CUST02422,2021-04-24,ATM,8720.5,30.59
CUST01407,2021-10-13,Mobile App,4998.14,26.97
CUST09791,2021-07-24,Website,6839.96,17.94
CUST08564,2021-09-24,ATM,6946.17,59.14
CUST03511,2021-07-05,ATM,7173.04,2.44
CUST04718,2021-04-04,Mobile App,2146.87,32.17
CUST00507,2021-07-15,Branch Visit,1178.8,42.31
CUST06101,2021-01-18,Branch Visit,2271.15,32.0
CUST06653,2021-11-28,ATM,5521.41,47.72
CUST07286,2021-09-10,Branch Visit,5816.67,28.97
CUST01825,2021-12-20,Mobile App,6921.08,34.38
CUST02764,2021-07-22,Mobile App,3382.56,11.85
CUST06651,2021-06-24,Website,2419.52,52.72
CUST01044,2021-03-04,ATM,9032.57,52.85
CUST08883,2021-09-25,ATM,5965.14,19.38
CUST02597,2021-09-10,Branch Visit,1831.2,7.9
CUST03462,2021-06-28,Website,7199.95,29.89
CUST03688,2021-11-25,Mobile App,9324.09,18.92
CUST06118,2021-05-12,Mobile App,5221.69,37.04
CUST02725,2021-05-30,Branch Visit,1718.89,39.46
CUST02916,2021-05-11,Mobile App,3568.13,6.28
CUST02822,2021-11-10,ATM,480.21,47.19
CUST07014,2021-09-08,Branch Visit,7566.48,25.19
CUST08229,2021-08-21,Branch Visit,5825.2,5.39
CUST01345,2021-03-27,Mobile App,7366.68,4.13
CUST04280,2021-01-01,Branch Visit,1639.86,25.44
CUST00411,2021-05-10,ATM,3613.02,35.31
CUST09943,2021-04-06,Mobile App,7589.03,37.71
CUST01730,2021-09-09,Mobile App,3080.79,27.56
CUST05073,2021-02-19,Website,9778.05,20.02
CUST06864,2021-10-02,ATM,779.35,55.1
CUST07741,2021-06-15,Mobile App,2911.39,38.89
CUST00719,2021-03-05,Mobile App,3815.45,50.48
CUST08491,2021-03-20,Branch Visit,8698.58,56.02
CUST01397,2021-10-11,Branch Visit,3428.33,51.37
CUST03957,2021-02-13,ATM,7095.49,4.02
CUST07033,2021-12-27,Mobile App,6273.33,32.19
CUST01968,2021-07-30,ATM,8961.43,21.43
CUST02360,2021-05-09,Mobile App,6428.46,30.36
CUST05671,2021-04-29,Mobile App,311.87,21.92
CUST04902,2021-12-04,Website,6835.77,33.01
CUST03688,2021-07-16,Branch Visit,8240.05,21.68
CUST07152,2021-03-03,ATM,2250.31,24.3
CUST04076,2021-10-31,Mobile App,152.36,12.29
CUST00644,2021-09-28,Branch Visit,5337.17,34.7
CUST05092,2021-09-09,Website,6524.55,57.18
CUST09377,2021-11-18,Branch Visit,2195.98,13.93
CUST01916,2021-09-09,Mobile App,3837.51,42.02
CUST03315,2021-08-07,ATM,8679.34,43.1
CUST03716,2021-01-07,Mobile App,1480.97,16.37
CUST08855,2021-07-03,Website,4692.99,26.0
CUST01905,2021-01-15,Branch Visit,7697.24,6.16
CUST01576,2021-06-11,Mobile App,9859.91,27.16
CUST08440,2021-03-02,ATM,9833.98,6.69
CUST05127,2021-04-13,Branch Visit,1890.5,41.22
CUST03328,2021-05-15,Website,7142.0,25.89
CUST05056,2021-02-05,ATM,2978.62,11.96
CUST02192,2021-07-05,ATM,3337.18,20.22
CUST03795,2021-06-27,Branch Visit,7417.31,19.29
CUST05640,2021-05-15,Mobile App,4389.08,23.76
CUST05476,2021-04-24,ATM,919.46,43.69
CUST02646,2021-09-20,Branch Visit,6161.08,49.12
CUST09349,2021-03-19,Branch Visit,6046.2,36.41
CUST08871,2021-06-21,Mobile App,4382.32,59.15
CUST04782,2021-03-28,Website,9017.11,43.4
CUST04949,2021-08-05,Branch Visit,4641.03,6.12
CUST09886,2021-07-06,Branch Visit,8806.25,58.19
CUST01566,2021-08-05,Website,5511.87,23.16
CUST00685,2021-05-05,ATM,5329.07,34.96
CUST08341,2021-11-07,Website,9417.55,25.52
CUST02750,2021-12-27,Mobile App,2121.11,17.72
CUST04502,2021-06-09,Website,4260.36,10.16
CUST09713,2021-11-12,ATM,8023.93,54.85
CUST08673,2021-07-05,ATM,6781.46,11.73
CUST07156,2021-05-24,Branch Visit,651.08,20.49
CUST01074,2021-01-02,ATM,1652.76,41.26
CUST05070,2021-08-07,Website,9223.33,30.97
CUST01377,2021-11-14,ATM,265.65,5.36
CUST00224,2021-03-23,Branch Visit,3023.08,37.91
CUST09469,2021-02-08,ATM,1441.14,45.37
CUST05081,2021-02-08,Website,1496.54,37.98
CUST03598,2021-06-27,Website,6455.71,53.8
CUST01747,2021-02-01,Mobile App,9693.32,8.31
CUST04746,2021-12-24,Mobile App,7230.59,26.01
CUST00807,2021-04-02,Website,5114.93,47.77
CUST08621,2021-05-14,ATM,134.76,38.04
CUST03888,2021-07-22,Mobile App,1111.0,57.3
CUST05695,2021-02-15,Branch Visit,3604.7,47.94
CUST05919,2021-05-02,Branch Visit,3276.89,12.12
CUST03169,2021-05-22,Website,8708.09,6.11
CUST07714,2021-04-02,Mobile App,6666.36,23.25
CUST09721,2021-11-22,Website,8235.13,22.61
CUST03806,2021-01-19,Website,277.94,10.5
CUST06540,2021-09-02,Branch Visit,3625.87,16.75
CUST02638,2021-03-05,Mobile App,4070.89,54.43
CUST09394,2021-06-29,ATM,7945.41,21.6
CUST04125,2021-11-29,Website,9182.62,13.14
CUST00452,2021-05-25,Mobile App,2946.96,23.18
CUST01255,2021-02-19,Branch Visit,6221.16,58.43
CUST03814,2021-03-26,Website,7834.51,32.69
CUST06503,2021-07-04,ATM,6483.17,55.18
CUST01902,2021-03-12,ATM,4882.12,56.37
CUST01458,2021-10-28,Website,5901.16,34.94
CUST06554,2021-11-10,Mobile App,425.08,23.49
CUST01479,2021-06-17,ATM,8441.27,43.79
CUST08045,2021-06-04,Website,6031.18,20.4
CUST09626,2021-11-06,ATM,567.04,23.03
CUST05174,2021-12-09,Branch Visit,937.64,10.29
CUST03892,2021-09-09,ATM,6773.39,32.53
CUST02826,2021-02-24,ATM,674.01,28.24
CUST04204,2021-01-24,Mobile App,1283.58,39.56
CUST06636,2021-01-14,Branch Visit,1333.62,55.44
CUST09155,2021-08-26,Website,1451.64,58.6
CUST08223,2021-12-31,Mobile App,5144.52,2.25
CUST06583,2021-09-03,Website,284.96,55.51
CUST00296,2021-08-01,ATM,6774.27,5.1
CUST03860,2021-03-20,ATM,984.53,54.22
CUST01294,2021-06-01,Branch Visit,5717.6,57.81
CUST02043,2021-08-03,Website,6216.25,47.74
CUST07598,2021-10-18,Branch Visit,9958.51,39.54
CUST05540,2021-02-17,Website,7144.96,16.32
CUST01048,2021-09-13,Website,6786.62,45.58
CUST01701,2021-03-28,Mobile App,3050.85,59.18
CUST08951,2021-06-02,ATM,496.82,48.23
CUST08970,2021-11-01,Mobile App,8943.77,46.48
CUST05176,2021-10-14,Branch Visit,1383.49,54.6
CUST05044,2021-04-22,ATM,2661.31,3.5
CUST02114,2021-04-27,Mobile App,9789.89,1.36
CUST07371,2021-12-08,ATM,4309.78,56.85
CUST02647,2021-07-06,Website,1563.85,37.82
CUST03737,2021-02-07,Branch Visit,6528.99,26.78
CUST00287,2021-07-09,Mobile App,7586.82,6.85
CUST04057,2021-11-08,Branch Visit,944.7,57.98
CUST05056,2021-03-22,Website,1040.26,7.79
CUST03169,2021-12-12,Mobile App,2484.79,18.31
CUST04490,2021-10-25,ATM,9897.13,20.25
CUST04924,2021-10-07,Mobile App,8178.67,34.4
CUST03950,2021-03-27,Mobile App,3009.74,35.02
CUST00145,2021-08-26,Mobile App,911.82,54.08
CUST07834,2021-09-23,ATM,4775.37,23.97
CUST08735,2021-01-06,Mobile App,6288.15,22.19
CUST03932,2021-09-04,ATM,8884.03,11.51
CUST04481,2021-07-15,Branch Visit,9413.45,33.27
CUST03501,2021-04-28,Website,3922.95,31.05
CUST01721,2021-05-30,Mobile App,3316.16,7.49
CUST09149,2021-12-30,Website,3036.34,29.68
