CustomerID,BillDate,Amount,PaymentStatus,PaymentMethod,PaymentDate
CUST00119,2021-02-07,10249.53,Paid,UPI,2021-02-10
CUST00537,2021-08-05,5346.06,Paid,Card,2021-08-07
CUST07221,2021-12-03,4799.73,Paid,Net Banking,2021-12-06
CUST01674,2021-11-13,6915.6,Paid,Net Banking,2021-11-18
CUST01729,2021-09-07,2528.68,Paid,Card,2021-09-09
CUST07940,2021-11-14,2904.77,Paid,UPI,2021-11-18
CUST04478,2021-05-01,5643.15,Paid,Net Banking,2021-05-04
CUST09859,2021-07-22,16081.98,Paid,Net Banking,2021-07-23
CUST03195,2021-11-04,8340.19,Paid,UPI,2021-11-08
CUST08509,2021-12-07,16132.05,Paid,Wallet,2021-12-09
CUST05377,2021-06-12,14184.5,Paid,UPI,2021-06-14
CUST06540,2021-12-30,18261.0,Paid,UPI,2021-12-31
CUST01267,2021-12-26,18726.73,Paid,Wallet,2021-12-31
CUST09656,2021-08-19,1387.91,Paid,Net Banking,2021-08-22
CUST03953,2021-06-14,7914.98,Missed,Wallet,
CUST07559,2021-01-29,11829.83,Late,UPI,2021-02-07
CUST06070,2021-11-03,14192.08,Paid,Wallet,2021-11-08
CUST09268,2021-08-12,17657.59,Paid,Net Banking,2021-08-15
CUST00110,2021-02-12,19337.9,Paid,Net Banking,2021-02-17
CUST03673,2021-04-02,15417.68,Late,Wallet,2021-04-10
CUST06382,2021-10-18,14440.88,Paid,Wallet,2021-10-22
CUST08629,2021-04-28,14069.07,Paid,Wallet,2021-04-30
CUST07567,2021-02-13,4487.68,Paid,UPI,2021-02-13
CUST07175,2021-12-14,14435.89,Paid,UPI,2021-12-18
CUST08332,2021-02-10,16732.09,Paid,UPI,2021-02-14
CUST02437,2021-02-12,2176.94,Paid,Card,2021-02-13
CUST06075,2021-03-18,9630.7,Paid,Net Banking,2021-03-22
CUST01244,2021-07-23,10042.6,Paid,UPI,2021-07-28
CUST00375,2021-12-10,1482.2,Paid,UPI,2021-12-15
CUST05872,2021-02-02,18521.48,Paid,Wallet,2021-02-07
CUST00346,2021-03-20,2392.32,Paid,UPI,2021-03-24
CUST03603,2021-01-04,19287.38,Paid,Net Banking,2021-01-08
CUST09763,2021-09-30,13037.8,Late,UPI,2021-10-20
CUST07283,2021-06-30,15259.84,Paid,Net Banking,2021-07-01
CUST05983,2021-10-09,19594.35,Paid,UPI,2021-10-14
CUST03260,2021-03-29,17467.36,Paid,Net Banking,2021-04-01
CUST06286,2021-11-11,10820.53,Late,Net Banking,2021-11-30
CUST04371,2021-04-16,9770.2,Paid,Net Banking,2021-04-16
CUST05838,2021-11-14,634.78,Paid,UPI,2021-11-18
CUST06260,2021-06-07,6087.14,Paid,Card,2021-06-12
CUST02786,2021-08-16,8995.25,Late,Card,2021-08-27
CUST01038,2021-01-10,16397.03,Paid,UPI,2021-01-13
CUST02399,2021-09-23,1694.37,Paid,Wallet,2021-09-24
CUST03013,2021-05-04,12779.48,Paid,Card,2021-05-05
CUST07521,2021-08-16,4906.43,Paid,Net Banking,2021-08-16
CUST09297,2021-06-14,18120.58,Paid,Net Banking,2021-06-14
CUST09130,2021-03-05,6240.53,Late,UPI,2021-03-18
CUST06411,2021-08-05,14320.48,Paid,Card,2021-08-09
CUST05697,2021-10-09,3695.57,Paid,Wallet,2021-10-14
CUST04712,2021-01-31,19226.0,Paid,Wallet,2021-02-03
CUST02502,2021-01-24,10611.63,Late,Net Banking,2021-02-08
CUST04702,2021-10-18,3786.26,Missed,Wallet,
CUST03307,2021-04-23,2160.47,Paid,Net Banking,2021-04-27
CUST03767,2021-02-13,13430.33,Paid,UPI,2021-02-17
CUST08008,2021-12-23,14686.53,Paid,UPI,2021-12-27
CUST09869,2021-08-03,18580.46,Paid,Net Banking,2021-08-08
CUST01340,2021-11-03,9490.5,Paid,UPI,2021-11-05
CUST09895,2021-09-19,5477.31,Late,Net Banking,2021-09-30
CUST00018,2021-10-04,12519.03,Paid,UPI,2021-10-07
CUST07950,2021-11-27,18452.43,Late,Card,2021-12-08
CUST08306,2021-12-12,9196.36,Paid,UPI,2021-12-15
CUST04301,2021-01-01,11024.44,Paid,UPI,2021-01-04
CUST09685,2021-12-16,7057.23,Late,UPI,2022-01-01
CUST08882,2021-01-13,10499.92,Missed,UPI,
CUST08416,2021-09-24,6044.03,Paid,UPI,2021-09-28
CUST01527,2021-04-03,2323.01,Paid,Wallet,2021-04-07
CUST04949,2021-03-12,4347.95,Paid,UPI,2021-03-12
CUST00738,2021-04-11,16546.25,Paid,Net Banking,2021-04-14
CUST02408,2021-02-07,17794.61,Missed,Net Banking,
CUST04023,2021-12-17,16238.47,Paid,Net Banking,2021-12-18
CUST03916,2021-07-28,16044.54,Missed,UPI,
CUST03063,2021-06-11,10251.03,Paid,UPI,2021-06-15
CUST00188,2021-02-16,1609.17,Paid,Net Banking,2021-02-19
CUST08036,2021-02-25,12995.05,Paid,Card,2021-02-27
CUST08277,2021-09-30,5430.14,Paid,Net Banking,2021-10-05
CUST04104,2021-08-15,15457.9,Paid,Card,2021-08-19
CUST04982,2021-07-28,13674.72,Late,Card,2021-08-09
CUST02286,2021-02-28,873.32,Paid,Card,2021-03-05
CUST02326,2021-10-03,17823.42,Paid,Net Banking,2021-10-03
CUST07232,2021-09-27,12614.45,Paid,Card,2021-10-01
CUST03550,2021-07-01,15413.02,Paid,Card,2021-07-03
CUST08139,2021-04-15,7778.52,Missed,UPI,
CUST05493,2021-01-25,18933.69,Paid,Card,2021-01-30
CUST00092,2021-02-08,8411.78,Paid,UPI,2021-02-12
CUST01257,2021-05-09,501.4,Paid,Net Banking,2021-05-14
CUST02869,2021-01-15,13223.57,Paid,Card,2021-01-15
CUST05145,2021-03-15,6004.2,Missed,UPI,
CUST09832,2021-07-27,18175.73,Paid,Card,2021-07-30
CUST06323,2021-09-27,6086.71,Late,Card,2021-10-05
CUST04472,2021-10-17,13439.24,Paid,UPI,2021-10-19
CUST04548,2021-08-31,17399.33,Paid,Net Banking,2021-09-05
CUST09924,2021-03-26,3461.06,Paid,UPI,2021-03-26
CUST05874,2021-06-03,8454.42,Paid,Card,2021-06-03
CUST01091,2021-06-19,750.33,Paid,UPI,2021-06-24
CUST08193,2021-08-19,15224.73,Paid,Card,2021-08-23
CUST08442,2021-01-16,7110.33,Paid,Card,2021-01-16
CUST05833,2021-01-16,7417.34,Paid,UPI,2021-01-20
CUST09587,2021-07-04,11398.9,Paid,Wallet,2021-07-07
CUST00855,2021-12-17,7406.04,Paid,UPI,2021-12-17
CUST09817,2021-03-31,9669.87,Missed,Net Banking,
CUST08320,2021-02-12,7422.47,Paid,UPI,2021-02-13
CUST00244,2021-06-05,18940.52,Paid,Card,2021-06-05
CUST03560,2021-07-31,7089.88,Missed,UPI,
CUST09196,2021-05-13,19227.62,Late,Wallet,2021-05-28
CUST03591,2021-04-21,18194.64,Paid,Card,2021-04-23
CUST07671,2021-10-13,19047.07,Paid,Card,2021-10-13
CUST01748,2021-10-17,8828.78,Paid,Card,2021-10-21
CUST05454,2021-11-22,9638.88,Paid,Wallet,2021-11-23
CUST08001,2021-07-21,5791.78,Paid,Net Banking,2021-07-23
CUST00657,2021-12-29,16109.8,Paid,Net Banking,2021-12-31
CUST08392,2021-08-08,16537.27,Missed,Net Banking,
CUST02671,2021-08-28,3359.05,Paid,Wallet,2021-08-29
CUST03890,2021-11-17,6299.12,Paid,Net Banking,2021-11-19
CUST09378,2021-05-27,5395.53,Missed,UPI,
CUST06265,2021-04-08,13531.18,Paid,Card,2021-04-08
CUST05226,2021-08-18,8146.54,Missed,Wallet,
CUST03416,2021-07-16,12022.47,Paid,Wallet,2021-07-20
CUST06114,2021-11-12,15497.89,Missed,Wallet,
CUST05569,2021-05-04,6647.16,Paid,Wallet,2021-05-05
CUST07388,2021-03-02,18169.92,Paid,Card,2021-03-03
CUST01562,2021-09-22,18440.48,Paid,Net Banking,2021-09-22
CUST03777,2021-12-20,6848.85,Paid,UPI,2021-12-22
CUST03736,2021-02-18,13000.86,Late,UPI,2021-03-04
CUST09920,2021-07-22,4348.72,Paid,Card,2021-07-24
CUST01860,2021-12-29,18747.22,Paid,Card,2021-12-31
CUST04318,2021-08-05,9813.67,Paid,Wallet,2021-08-09
CUST02362,2021-12-03,3346.23,Paid,Wallet,2021-12-07
CUST07795,2021-06-08,7296.17,Paid,UPI,2021-06-09
CUST05018,2021-11-25,17693.81,Late,Card,2021-12-07
CUST04610,2021-04-03,4067.73,Late,UPI,2021-04-21
CUST00634,2021-04-28,1109.09,Paid,Net Banking,2021-05-03
CUST02083,2021-03-22,10692.81,Paid,Net Banking,2021-03-25
CUST01323,2021-02-07,10969.34,Late,Net Banking,2021-02-13
CUST01856,2021-06-15,14479.1,Late,Wallet,2021-06-21
CUST09359,2021-02-06,3011.73,Paid,Net Banking,2021-02-09
CUST05050,2021-11-16,10858.59,Paid,Card,2021-11-21
CUST07856,2021-05-14,12058.63,Paid,Wallet,2021-05-18
CUST09588,2021-09-27,13063.43,Paid,Wallet,2021-10-01
CUST04380,2021-05-09,4183.9,Paid,UPI,2021-05-14
CUST02540,2021-10-18,18943.16,Late,Card,2021-11-07
CUST03688,2021-01-12,10980.98,Late,UPI,2021-02-01
CUST05907,2021-08-29,17931.97,Paid,UPI,2021-08-31
CUST02606,2021-08-09,7042.38,Paid,UPI,2021-08-14
CUST09680,2021-05-22,12082.01,Paid,Card,2021-05-22
CUST08598,2021-06-07,8055.38,Paid,Wallet,2021-06-11
CUST08673,2021-04-02,1934.84,Paid,Net Banking,2021-04-06
CUST09178,2021-05-02,1247.68,Paid,Wallet,2021-05-07
CUST02185,2021-11-23,12742.99,Paid,Card,2021-11-23
CUST08522,2021-11-27,6761.18,Paid,Wallet,2021-11-28
CUST07255,2021-09-03,6037.45,Paid,Wallet,2021-09-04
CUST08575,2021-09-12,11276.68,Paid,Wallet,2021-09-17
CUST01425,2021-06-17,17179.73,Paid,Card,2021-06-18
CUST03559,2021-01-31,15211.65,Missed,Net Banking,
CUST07714,2021-12-07,9509.55,Paid,UPI,2021-12-09
CUST03750,2021-06-26,16295.05,Late,Wallet,2021-07-08
CUST01740,2021-06-02,4534.05,Paid,Wallet,2021-06-02
CUST06881,2021-08-06,15163.44,Paid,Card,2021-08-06
CUST07962,2021-05-26,18637.34,Paid,UPI,2021-05-29
CUST00321,2021-01-13,16295.25,Late,Wallet,2021-02-02
CUST08641,2021-07-28,19905.56,Late,Net Banking,2021-08-07
CUST09313,2021-01-16,10904.4,Paid,Wallet,2021-01-20
CUST07294,2021-04-17,9361.38,Late,Wallet,2021-04-29
CUST01755,2021-09-05,16233.39,Paid,Net Banking,2021-09-08
CUST07341,2021-11-22,16757.99,Missed,Wallet,
CUST04551,2021-11-09,11922.51,Paid,UPI,2021-11-13
CUST00798,2021-08-22,6401.05,Late,Card,2021-08-29
CUST08390,2021-12-25,15920.78,Paid,UPI,2021-12-26
CUST07158,2021-06-19,935.02,Late,Card,2021-06-28
CUST02094,2021-02-22,10226.38,Paid,Wallet,2021-02-23
CUST05659,2021-03-16,11489.22,Late,Net Banking,2021-03-24
CUST02017,2021-08-19,2855.3,Missed,Card,
CUST02606,2021-10-17,14096.33,Paid,UPI,2021-10-17
CUST08659,2021-10-01,8135.69,Paid,Card,2021-10-01
CUST08589,2021-08-14,7037.02,Paid,Net Banking,2021-08-15
CUST03111,2021-05-29,13962.59,Late,UPI,2021-06-15
CUST00380,2021-08-17,3595.92,Paid,Net Banking,2021-08-21
CUST01518,2021-04-12,15772.64,Paid,UPI,2021-04-16
CUST07865,2021-10-15,6630.07,Paid,Net Banking,2021-10-17
CUST07410,2021-03-04,15615.56,Late,Wallet,2021-03-13
CUST02614,2021-12-22,780.72,Late,UPI,2022-01-06
CUST06865,2021-07-02,6213.67,Paid,Card,2021-07-03
CUST08314,2021-07-08,8523.32,Paid,UPI,2021-07-11
CUST03100,2021-12-25,11201.09,Late,Card,2022-01-09
CUST09367,2021-04-28,1508.54,Paid,Wallet,2021-05-02
CUST08124,2021-10-04,15318.19,Paid,Net Banking,2021-10-05
CUST04089,2021-08-22,11314.63,Missed,Card,
CUST03055,2021-11-05,1879.79,Paid,Wallet,2021-11-05
CUST06267,2021-09-11,1695.15,Paid,UPI,2021-09-12
CUST04823,2021-12-01,9867.86,Paid,UPI,2021-12-05
CUST04967,2021-10-02,8731.66,Paid,UPI,2021-10-03
CUST03036,2021-04-11,12286.1,Missed,UPI,
CUST05466,2021-04-03,4611.52,Paid,Wallet,2021-04-06
CUST01558,2021-01-02,19077.8,Paid,Wallet,2021-01-02
CUST08153,2021-09-06,14111.65,Late,Wallet,2021-09-19
CUST09696,2021-08-08,4194.16,Paid,UPI,2021-08-10
CUST08145,2021-01-14,15875.55,Paid,UPI,2021-01-17
CUST04718,2021-09-11,1107.82,Paid,Wallet,2021-09-14
CUST04511,2021-01-14,8254.09,Missed,Net Banking,
CUST00895,2021-02-23,5513.95,Paid,Wallet,2021-02-25
CUST06964,2021-03-07,15499.56,Paid,Net Banking,2021-03-09
CUST05612,2021-11-02,9993.92,Paid,Wallet,2021-11-05
CUST09372,2021-12-09,4176.9,Missed,UPI,
CUST09141,2021-03-23,13750.09,Late,Wallet,2021-04-10
CUST05489,2021-06-25,9276.56,Paid,Wallet,2021-06-27
CUST00557,2021-04-27,14550.11,Paid,Net Banking,2021-04-29
CUST05880,2021-12-09,784.74,Paid,Card,2021-12-11
CUST02072,2021-10-20,8934.24,Late,UPI,2021-11-02
CUST09858,2021-03-01,11303.55,Paid,Wallet,2021-03-03
CUST06684,2021-09-21,13542.01,Late,Wallet,2021-10-01
CUST04393,2021-05-10,10490.33,Missed,UPI,
CUST01448,2021-03-25,11420.72,Missed,UPI,
CUST08405,2021-04-22,9577.83,Late,UPI,2021-04-30
CUST09225,2021-06-12,11213.32,Late,Net Banking,2021-06-27
CUST06337,2021-04-06,15238.75,Late,Net Banking,2021-04-26
CUST08672,2021-08-07,12287.71,Paid,Net Banking,2021-08-09
CUST05222,2021-12-22,9643.35,Paid,Card,2021-12-26
CUST08607,2021-01-09,12270.63,Paid,Net Banking,2021-01-12
CUST02779,2021-08-19,18929.94,Late,Net Banking,2021-09-06
CUST06093,2021-02-22,17648.94,Paid,UPI,2021-02-27
CUST04729,2021-01-10,11061.24,Paid,Card,2021-01-10
CUST04337,2021-02-26,17943.63,Paid,Net Banking,2021-02-28
CUST09776,2021-10-05,7098.24,Late,Card,2021-10-21
CUST05840,2021-09-24,9859.62,Missed,Net Banking,
CUST06966,2021-06-05,16131.61,Paid,UPI,2021-06-07
CUST08171,2021-08-20,14894.24,Paid,UPI,2021-08-21
CUST04675,2021-12-02,18588.83,Late,Wallet,2021-12-18
CUST05955,2021-09-04,15969.23,Paid,Net Banking,2021-09-07
CUST01562,2021-12-26,9540.14,Paid,Net Banking,2021-12-26
CUST06168,2021-01-05,11518.69,Late,Card,2021-01-15
CUST02317,2021-08-31,1495.87,Missed,Card,
CUST00864,2021-07-01,11138.25,Late,Net Banking,2021-07-12
CUST03099,2021-08-31,4647.45,Missed,Wallet,
CUST07666,2021-10-26,12261.03,Missed,UPI,
CUST08645,2021-09-15,8807.45,Missed,Wallet,
CUST01896,2021-05-23,17709.09,Paid,Card,2021-05-24
CUST04411,2021-12-13,14141.23,Paid,UPI,2021-12-14
CUST03887,2021-10-23,4438.69,Missed,Card,
CUST07251,2021-04-17,10320.41,Paid,Wallet,2021-04-17
CUST05936,2021-10-22,8951.04,Missed,UPI,
CUST01599,2021-09-22,4030.1,Late,UPI,2021-10-01
CUST01433,2021-11-19,7702.69,Late,UPI,2021-12-09
CUST04485,2021-05-29,13266.12,Paid,UPI,2021-05-29
CUST09377,2021-09-13,11105.45,Paid,Net Banking,2021-09-18
CUST08516,2021-08-14,1840.34,Paid,UPI,2021-08-18
CUST00032,2021-12-17,9253.42,Late,UPI,2021-12-24
CUST04999,2021-07-29,19214.93,Paid,Net Banking,2021-07-30
CUST02668,2021-08-11,16621.97,Paid,Card,2021-08-12
CUST04601,2021-07-07,18696.66,Paid,Card,2021-07-09
CUST07882,2021-03-10,14803.26,Paid,Net Banking,2021-03-15
CUST06279,2021-01-09,7791.38,Paid,Net Banking,2021-01-13
CUST08816,2021-10-07,5375.75,Late,Card,2021-10-13
CUST04914,2021-08-04,5935.61,Missed,Net Banking,
CUST04590,2021-07-18,18554.6,Paid,UPI,2021-07-21
CUST04627,2021-04-18,16786.51,Missed,Card,
CUST02042,2021-10-27,11691.06,Paid,Card,2021-10-29
CUST09389,2021-02-05,6034.75,Late,Net Banking,2021-02-24
CUST01108,2021-01-12,5535.29,Paid,UPI,2021-01-15
CUST06286,2021-06-23,1777.09,Paid,Net Banking,2021-06-28
CUST03295,2021-02-01,9822.45,Late,Card,2021-02-12
CUST05560,2021-09-20,9814.7,Paid,Net Banking,2021-09-25
CUST05747,2021-08-04,8403.56,Late,Card,2021-08-19
CUST01866,2021-02-27,12321.81,Paid,UPI,2021-02-28
CUST00020,2021-01-05,4849.39,Late,Net Banking,2021-01-25
CUST07278,2021-11-05,9368.17,Paid,UPI,2021-11-09
CUST01253,2021-10-28,11658.99,Missed,Net Banking,
CUST05684,2021-07-09,8908.77,Paid,Net Banking,2021-07-09
CUST06867,2021-06-02,11718.93,Late,Card,2021-06-20
CUST08285,2021-04-27,14847.87,Paid,Card,2021-05-02
CUST03652,2021-04-11,7591.92,Paid,UPI,2021-04-11
CUST01220,2021-07-16,6385.09,Paid,UPI,2021-07-20
CUST08691,2021-03-31,16661.0,Late,Card,2021-04-12
CUST05070,2021-09-06,1890.31,Late,Wallet,2021-09-13
CUST01611,2021-10-25,4279.54,Late,Wallet,2021-11-09
CUST07690,2021-10-01,10741.87,Missed,Net Banking,
CUST00030,2021-11-01,16925.24,Paid,UPI,2021-11-03
CUST02713,2021-08-29,18490.47,Missed,Card,
CUST04755,2021-03-14,524.67,Missed,Card,
CUST09476,2021-10-30,5492.88,Paid,Net Banking,2021-11-04
CUST01951,2021-04-07,17091.47,Paid,UPI,2021-04-08
CUST05499,2021-10-09,16160.15,Paid,UPI,2021-10-09
CUST00904,2021-10-17,2694.44,Paid,UPI,2021-10-18
CUST07687,2021-08-02,13378.26,Paid,Net Banking,2021-08-06
CUST07891,2021-01-10,6284.73,Paid,Card,2021-01-14
CUST01614,2021-07-25,18524.93,Paid,Net Banking,2021-07-29
CUST05909,2021-09-23,8375.28,Paid,Wallet,2021-09-25
CUST06754,2021-12-07,2274.27,Paid,UPI,2021-12-11
CUST02773,2021-09-07,567.64,Paid,UPI,2021-09-07
CUST07424,2021-01-12,16866.19,Missed,Net Banking,
CUST08272,2021-08-22,18510.49,Paid,Net Banking,2021-08-25
CUST01048,2021-09-10,19868.44,Paid,Net Banking,2021-09-13
CUST03700,2021-06-20,15496.67,Paid,Wallet,2021-06-22
CUST08429,2021-07-01,1298.49,Missed,UPI,
CUST08719,2021-04-24,5337.37,Paid,Wallet,2021-04-24
CUST08222,2021-11-28,7532.33,Paid,Card,2021-12-01
CUST04761,2021-05-09,15814.6,Paid,Net Banking,2021-05-09
CUST07112,2021-04-27,8923.74,Paid,Card,2021-05-01
CUST02431,2021-06-11,10843.92,Missed,Net Banking,
CUST00816,2021-04-07,14309.14,Missed,Wallet,
CUST01271,2021-06-29,11339.25,Paid,Card,2021-07-02
CUST02177,2021-04-23,16927.62,Paid,Wallet,2021-04-26
CUST00437,2021-11-29,17696.14,Paid,UPI,2021-12-02
CUST02722,2021-09-13,13123.03,Late,Card,2021-09-26
CUST03102,2021-06-13,7894.73,Paid,UPI,2021-06-13
CUST04084,2021-01-20,19562.52,Paid,Net Banking,2021-01-22
CUST03801,2021-07-22,2785.15,Late,Card,2021-08-04
CUST01209,2021-12-18,3274.77,Late,UPI,2021-12-28
CUST05476,2021-01-07,19946.33,Paid,Wallet,2021-01-11
CUST04039,2021-09-08,14207.17,Paid,Net Banking,2021-09-13
CUST06600,2021-12-26,11967.19,Paid,UPI,2021-12-27
CUST05722,2021-05-16,8696.92,Paid,Wallet,2021-05-20
CUST06102,2021-07-25,8049.81,Paid,Card,2021-07-29
CUST00355,2021-11-01,16297.52,Late,Card,2021-11-11
CUST08888,2021-03-24,16787.38,Paid,Card,2021-03-26
CUST07715,2021-09-03,11474.7,Paid,Wallet,2021-09-05
CUST08280,2021-01-05,7762.3,Paid,Wallet,2021-01-05
CUST04586,2021-05-31,3900.67,Paid,Wallet,2021-06-01
CUST07645,2021-09-18,8843.46,Paid,UPI,2021-09-20
CUST04489,2021-10-12,8862.38,Paid,Net Banking,2021-10-13
CUST03769,2021-07-01,8051.75,Paid,Card,2021-07-01
CUST07323,2021-03-16,1041.28,Paid,Card,2021-03-19
CUST02027,2021-07-05,6912.99,Paid,Card,2021-07-06
CUST01574,2021-07-01,14959.74,Paid,UPI,2021-07-04
CUST05804,2021-03-15,14283.05,Late,Net Banking,2021-03-21
CUST07921,2021-05-15,2287.4,Late,Wallet,2021-05-25
CUST09037,2021-12-21,12915.48,Paid,Wallet,2021-12-23
CUST08417,2021-03-02,5975.72,Paid,Card,2021-03-05
CUST07467,2021-01-14,9052.05,Paid,Card,2021-01-16
CUST04616,2021-01-11,7048.28,Paid,Card,2021-01-16
CUST01309,2021-09-01,3876.4,Paid,Card,2021-09-02
CUST01099,2021-03-24,13704.89,Paid,Wallet,2021-03-25
CUST01434,2021-03-08,13494.74,Late,Net Banking,2021-03-18
CUST02208,2021-01-18,16288.01,Late,Card,2021-01-28
CUST08498,2021-09-02,5382.23,Paid,Wallet,2021-09-03
CUST03661,2021-02-08,12247.34,Paid,Net Banking,2021-02-09
CUST02824,2021-02-13,2271.77,Late,Net Banking,2021-02-20
CUST03136,2021-08-31,2281.42,Missed,Card,
CUST04578,2021-11-02,8729.75,Paid,Wallet,2021-11-07
CUST05270,2021-04-13,17934.41,Paid,Card,2021-04-15
CUST07302,2021-04-27,11574.01,Paid,Wallet,2021-04-27
CUST04770,2021-02-28,5043.71,Paid,Wallet,2021-03-03
CUST05592,2021-07-29,6576.2,Paid,Card,2021-07-29
CUST00639,2021-01-17,17813.27,Paid,UPI,2021-01-21
CUST06014,2021-09-21,7386.56,Late,Wallet,2021-10-05
CUST05247,2021-08-06,17936.02,Late,Wallet,2021-08-18
CUST07280,2021-02-12,1572.92,Paid,UPI,2021-02-16
CUST06715,2021-01-04,11337.79,Late,Card,2021-01-16
CUST06782,2021-04-05,18137.61,Late,Wallet,2021-04-23
CUST02550,2021-12-07,6281.84,Paid,Card,2021-12-09
CUST04579,2021-05-08,16863.67,Paid,UPI,2021-05-10
CUST03941,2021-11-19,12365.03,Paid,Card,2021-11-24
CUST00666,2021-06-23,8044.15,Paid,Card,2021-06-25
CUST04188,2021-11-19,15708.45,Missed,UPI,
CUST02082,2021-11-09,19712.49,Paid,Net Banking,2021-11-11
CUST06846,2021-10-06,6369.92,Paid,Card,2021-10-07
CUST00138,2021-06-16,6777.22,Late,Net Banking,2021-06-24
CUST06851,2021-11-16,11518.57,Late,UPI,2021-11-29
CUST01325,2021-07-27,15442.21,Paid,Net Banking,2021-07-27
CUST05375,2021-09-18,8048.74,Paid,Card,2021-09-20
CUST00271,2021-09-08,4164.56,Late,UPI,2021-09-18
CUST00974,2021-04-24,2740.07,Paid,UPI,2021-04-24
CUST01835,2021-10-31,15756.35,Paid,Wallet,2021-10-31
CUST04273,2021-09-07,18551.03,Paid,Net Banking,2021-09-07
CUST09840,2021-09-07,8388.97,Paid,Card,2021-09-12
CUST06114,2021-01-30,1230.48,Paid,Net Banking,2021-01-31
CUST01557,2021-01-02,13201.11,Paid,UPI,2021-01-02
CUST01317,2021-05-11,12546.74,Paid,Card,2021-05-11
CUST03671,2021-12-05,15813.64,Paid,Wallet,2021-12-09
CUST07325,2021-12-31,9597.91,Late,UPI,2022-01-10
CUST00314,2021-02-24,686.08,Paid,Wallet,2021-02-27
CUST08538,2021-11-28,2703.65,Late,Wallet,2021-12-17
CUST09599,2021-08-05,13896.71,Paid,Wallet,2021-08-08
CUST08298,2021-12-31,4547.8,Paid,Wallet,2021-12-31
CUST08168,2021-09-02,9115.47,Late,UPI,2021-09-14
CUST05844,2021-12-20,3896.73,Paid,UPI,2021-12-23
CUST05457,2021-12-23,8561.74,Late,Card,2021-12-30
CUST09723,2021-04-13,2751.48,Paid,Card,2021-04-13
CUST00938,2021-12-29,11432.02,Paid,Net Banking,2021-12-30
CUST06240,2021-11-14,3518.83,Paid,Wallet,2021-11-19
CUST01644,2021-08-19,5176.64,Late,UPI,2021-09-06
CUST00923,2021-11-17,1094.0,Paid,Net Banking,2021-11-17
CUST09562,2021-06-17,4691.4,Paid,Wallet,2021-06-18
CUST04185,2021-04-02,9449.17,Late,Card,2021-04-21
CUST00012,2021-01-29,4130.36,Late,UPI,2021-02-07
CUST00868,2021-08-05,14921.46,Paid,Card,2021-08-06
CUST07152,2021-11-25,7072.92,Paid,Wallet,2021-11-30
CUST01535,2021-01-03,11022.47,Paid,Wallet,2021-01-04
CUST05216,2021-04-09,13725.46,Paid,UPI,2021-04-10
CUST01718,2021-07-27,14330.79,Missed,Net Banking,
CUST00001,2021-12-03,7174.28,Missed,UPI,
CUST02308,2021-07-26,8710.39,Paid,Card,2021-07-29
CUST08686,2021-07-12,18214.23,Missed,Card,
CUST07646,2021-12-07,4115.87,Paid,Card,2021-12-12
CUST03568,2021-07-13,15701.24,Paid,Card,2021-07-17
CUST08456,2021-07-31,16197.16,Paid,Card,2021-08-01
CUST08162,2021-10-18,4826.19,Paid,UPI,2021-10-19
CUST07719,2021-05-14,16431.42,Paid,Net Banking,2021-05-19
CUST01824,2021-03-18,12668.2,Paid,UPI,2021-03-20
CUST06145,2021-04-16,14858.72,Paid,Wallet,2021-04-16
CUST08644,2021-06-04,9041.23,Paid,UPI,2021-06-09
CUST02246,2021-08-29,571.91,Paid,Wallet,2021-08-31
CUST09847,2021-10-02,15562.44,Missed,Wallet,
CUST02762,2021-08-07,2453.81,Paid,UPI,2021-08-09
CUST08359,2021-07-29,6568.85,Missed,Net Banking,
CUST06403,2021-03-19,3753.48,Late,Wallet,2021-03-31
CUST06362,2021-06-23,3423.33,Paid,UPI,2021-06-25
CUST09721,2021-03-11,3308.47,Missed,Wallet,
CUST03730,2021-09-02,12016.69,Paid,UPI,2021-09-02
CUST05531,2021-04-19,7957.01,Paid,Wallet,2021-04-24
CUST03309,2021-02-02,14508.14,Paid,Wallet,2021-02-02
CUST07382,2021-06-19,17339.88,Late,Card,2021-06-30
CUST03642,2021-11-09,7804.11,Paid,UPI,2021-11-12
CUST05727,2021-04-10,13896.35,Paid,UPI,2021-04-15
CUST05471,2021-12-14,2553.71,Paid,UPI,2021-12-15
CUST07441,2021-10-17,17040.04,Late,Wallet,2021-10-23
CUST08564,2021-12-05,5966.12,Paid,Wallet,2021-12-06
CUST07672,2021-06-15,18176.76,Paid,UPI,2021-06-19
CUST09487,2021-02-09,18202.6,Paid,UPI,2021-02-09
CUST02365,2021-07-29,19912.23,Paid,UPI,2021-07-31
CUST03494,2021-03-13,8023.19,Paid,Net Banking,2021-03-14
CUST00155,2021-02-01,5788.35,Late,UPI,2021-02-10
CUST01655,2021-02-20,19133.97,Late,Card,2021-03-01
CUST03480,2021-08-17,11991.78,Late,Card,2021-09-04
CUST04201,2021-04-10,14709.78,Late,Net Banking,2021-04-26
CUST06588,2021-08-11,12867.0,Paid,UPI,2021-08-14
CUST00510,2021-10-06,10206.12,Missed,Card,
CUST09233,2021-09-05,10871.31,Paid,Wallet,2021-09-09
CUST08460,2021-11-10,5227.04,Paid,UPI,2021-11-14
CUST03283,2021-07-20,17204.24,Paid,Net Banking,2021-07-20
