CustomerID,TicketDate,IssueType,ResolutionTime,SatisfactionScore
CUST06557,2021-07-26,Payment Issue,4,4
CUST09317,2021-03-19,Payment Issue,10,1
CUST02347,2021-05-31,Payment Issue,5,1
CUST08463,2021-11-08,Login Issue,11,1
CUST04082,2021-03-30,Payment Issue,10,2
CUST05261,2021-05-01,Other,3,2
CUST08506,2021-05-14,Service Down,3,5
CUST03822,2021-10-28,Login Issue,1,1
CUST05945,2021-11-17,Payment Issue,9,5
CUST00186,2021-12-04,Other,7,1
CUST03751,2021-10-09,Login Issue,12,3
CUST02395,2021-01-28,Service Down,13,2
CUST00834,2021-08-30,Login Issue,9,5
CUST02629,2021-11-27,Other,4,4
CUST05364,2021-04-19,Account Blocked,10,5
CUST02955,2021-08-12,Account Blocked,4,1
CUST06887,2021-09-07,Payment Issue,9,4
CUST08688,2021-11-20,Account Blocked,11,4
CUST05999,2021-06-27,Account Blocked,2,5
CUST06990,2021-09-26,Other,11,4
CUST02511,2021-09-12,Payment Issue,4,3
CUST01794,2021-10-16,Payment Issue,8,1
CUST08386,2021-05-19,Other,2,4
CUST02010,2021-06-09,Account Blocked,7,3
CUST02100,2021-01-08,Service Down,7,2
CUST04321,2021-03-30,Other,3,3
CUST09558,2021-03-30,Login Issue,7,5
CUST07407,2021-07-06,Service Down,3,2
CUST00087,2021-12-10,Other,8,4
CUST03787,2021-01-13,Other,10,5
CUST07447,2021-04-21,Payment Issue,1,4
CUST04867,2021-11-21,Account Blocked,6,1
CUST08275,2021-05-17,Login Issue,2,3
CUST04202,2021-01-13,Payment Issue,11,5
CUST02874,2021-08-23,Service Down,11,1
CUST02848,2021-11-10,Account Blocked,4,1
CUST08353,2021-05-07,Account Blocked,3,5
CUST01068,2021-10-27,Account Blocked,2,3
CUST03022,2021-12-30,Account Blocked,11,3
CUST04059,2021-02-19,Login Issue,7,2
CUST02687,2021-05-27,Service Down,7,5
CUST05227,2021-04-27,Other,14,5
CUST07539,2021-12-27,Service Down,11,2
CUST03987,2021-06-07,Other,12,2
CUST04411,2021-02-25,Login Issue,14,5
CUST01072,2021-04-10,Payment Issue,12,4
CUST02258,2021-04-16,Service Down,10,1
CUST01965,2021-04-22,Login Issue,13,2
CUST08035,2021-01-12,Service Down,3,4
CUST07571,2021-09-11,Login Issue,10,1
CUST02409,2021-09-25,Login Issue,6,1
CUST01130,2021-02-23,Account Blocked,4,1
CUST01066,2021-04-25,Other,12,4
CUST00312,2021-09-26,Other,13,3
CUST02155,2021-07-13,Login Issue,4,3
CUST09868,2021-09-10,Other,9,3
CUST02068,2021-11-29,Login Issue,11,3
CUST01383,2021-01-26,Payment Issue,11,1
CUST03478,2021-09-01,Service Down,11,4
CUST08863,2021-12-25,Other,11,4
CUST02921,2021-12-08,Account Blocked,2,4
CUST07120,2021-11-08,Other,8,4
CUST03301,2021-09-13,Account Blocked,7,4
CUST03535,2021-12-14,Service Down,5,4
CUST01250,2021-01-27,Payment Issue,14,3
CUST04273,2021-11-12,Account Blocked,4,1
CUST04241,2021-06-22,Other,12,4
CUST06150,2021-11-17,Payment Issue,12,3
CUST00908,2021-11-03,Login Issue,7,1
CUST05351,2021-06-29,Other,6,3
CUST01154,2021-09-19,Account Blocked,3,1
CUST01782,2021-02-06,Other,5,3
CUST04028,2021-12-06,Other,4,2
CUST08121,2021-02-22,Account Blocked,3,5
CUST09351,2021-06-08,Service Down,10,1
CUST06226,2021-07-31,Login Issue,13,4
CUST01731,2021-07-09,Login Issue,4,5
CUST02340,2021-01-24,Service Down,4,5
CUST00836,2021-07-05,Service Down,3,2
CUST02213,2021-08-02,Service Down,14,1
CUST09483,2021-08-11,Login Issue,14,3
CUST05574,2021-05-19,Account Blocked,10,3
CUST01112,2021-08-06,Login Issue,3,1
CUST04236,2021-07-03,Service Down,13,2
CUST06042,2021-05-03,Account Blocked,14,5
CUST01459,2021-08-02,Login Issue,6,5
CUST05303,2021-08-09,Account Blocked,10,1
CUST01315,2021-12-27,Login Issue,13,1
CUST04840,2021-01-04,Login Issue,4,3
CUST01227,2021-12-21,Account Blocked,14,5
CUST06910,2021-11-28,Login Issue,4,4
CUST01691,2021-08-01,Payment Issue,14,4
CUST06778,2021-04-19,Login Issue,12,4
CUST08890,2021-10-19,Login Issue,3,4
CUST02940,2021-02-13,Service Down,12,3
CUST02182,2021-08-30,Payment Issue,8,4
CUST01178,2021-08-28,Service Down,13,2
CUST04328,2021-12-31,Login Issue,2,3
CUST04330,2021-09-16,Service Down,2,5
CUST04914,2021-07-28,Service Down,14,1
CUST09157,2021-09-19,Service Down,4,4
CUST09388,2021-03-02,Payment Issue,8,1
CUST06072,2021-01-07,Service Down,4,5
CUST00569,2021-05-24,Payment Issue,3,3
CUST05846,2021-02-16,Other,9,2
CUST07061,2021-09-24,Account Blocked,12,3
CUST08521,2021-11-18,Account Blocked,12,4
CUST07293,2021-08-15,Service Down,13,4
CUST04955,2021-05-29,Service Down,11,3
CUST03550,2021-03-23,Service Down,10,1
CUST02164,2021-09-02,Login Issue,11,3
CUST06214,2021-01-17,Other,8,2
CUST09352,2021-06-24,Account Blocked,8,4
CUST04428,2021-12-06,Account Blocked,4,3
CUST07400,2021-10-13,Service Down,7,1
CUST07829,2021-01-04,Other,14,5
CUST06245,2021-12-06,Service Down,9,5
CUST00057,2021-08-18,Other,14,4
CUST07736,2021-07-21,Login Issue,12,1
CUST07625,2021-10-29,Service Down,11,2
CUST01529,2021-01-02,Payment Issue,12,5
CUST03570,2021-05-05,Service Down,9,3
CUST08427,2021-12-08,Service Down,5,4
CUST05208,2021-07-03,Payment Issue,6,5
CUST02157,2021-06-05,Other,7,1
CUST03713,2021-04-10,Account Blocked,3,3
CUST05850,2021-05-31,Login Issue,6,1
CUST03247,2021-07-09,Service Down,1,3
CUST00808,2021-08-08,Login Issue,11,5
CUST00671,2021-08-15,Service Down,8,1
CUST01590,2021-03-30,Account Blocked,12,3
CUST04589,2021-10-16,Login Issue,9,3
CUST04063,2021-10-07,Account Blocked,2,5
CUST05931,2021-08-04,Account Blocked,7,5
CUST06435,2021-08-26,Payment Issue,12,5
CUST05950,2021-07-11,Other,5,4
CUST05523,2021-06-04,Account Blocked,2,1
CUST05231,2021-02-20,Payment Issue,13,3
CUST03589,2021-05-09,Service Down,7,1
CUST00933,2021-02-15,Account Blocked,14,5
CUST05203,2021-08-03,Other,5,4
CUST07820,2021-09-26,Other,7,2
CUST07082,2021-07-07,Service Down,11,4
CUST07671,2021-11-15,Service Down,11,2
CUST08688,2021-09-03,Service Down,6,2
CUST00366,2021-01-12,Account Blocked,8,3
CUST09710,2021-04-12,Payment Issue,1,5
CUST04076,2021-01-08,Payment Issue,3,5
CUST08133,2021-04-25,Other,7,5
CUST05099,2021-01-15,Account Blocked,12,3
CUST06598,2021-10-18,Account Blocked,7,1
CUST09745,2021-06-29,Account Blocked,2,3
CUST08575,2021-05-16,Account Blocked,3,3
CUST05672,2021-05-05,Service Down,8,1
CUST07047,2021-06-07,Payment Issue,4,4
CUST08542,2021-05-19,Service Down,7,1
CUST00056,2021-07-19,Account Blocked,12,2
CUST00121,2021-11-25,Payment Issue,8,2
CUST07945,2021-09-18,Service Down,14,3
CUST00707,2021-11-04,Login Issue,11,5
CUST04387,2021-11-11,Service Down,14,3
CUST03102,2021-02-26,Account Blocked,9,4
CUST06140,2021-03-28,Service Down,2,3
CUST03761,2021-01-25,Account Blocked,10,2
CUST09514,2021-02-10,Account Blocked,2,5
CUST00265,2021-12-13,Account Blocked,8,1
CUST03340,2021-01-23,Service Down,8,3
CUST05837,2021-06-24,Payment Issue,5,4
CUST05330,2021-03-17,Account Blocked,8,3
CUST01666,2021-08-15,Account Blocked,1,2
CUST03009,2021-06-11,Other,1,3
CUST09586,2021-06-12,Payment Issue,4,4
CUST06925,2021-05-30,Service Down,1,3
CUST02843,2021-03-26,Service Down,6,2
CUST00274,2021-11-18,Other,5,1
CUST04747,2021-08-10,Account Blocked,5,2
CUST06714,2021-09-27,Service Down,8,3
CUST02225,2021-02-12,Account Blocked,9,2
CUST04947,2021-04-01,Login Issue,6,2
CUST00770,2021-12-13,Payment Issue,2,1
CUST01294,2021-01-31,Service Down,14,2
CUST08676,2021-02-07,Payment Issue,9,3
CUST04162,2021-06-28,Other,5,5
CUST01790,2021-02-23,Account Blocked,3,5
CUST08531,2021-09-14,Payment Issue,9,3
CUST01057,2021-10-21,Other,13,5
CUST07459,2021-07-24,Account Blocked,6,1
CUST04289,2021-08-13,Payment Issue,10,2
CUST03244,2021-08-30,Service Down,1,4
CUST07912,2021-01-21,Account Blocked,8,2
CUST04471,2021-09-06,Payment Issue,3,3
CUST01802,2021-05-29,Other,8,3
CUST07188,2021-12-20,Other,2,4
CUST02006,2021-11-24,Other,3,4
CUST06766,2021-10-22,Other,2,1
CUST06190,2021-10-19,Account Blocked,13,4
CUST06160,2021-07-18,Login Issue,6,2
CUST06479,2021-09-29,Other,9,3
CUST00368,2021-05-09,Login Issue,9,1
CUST07837,2021-10-20,Service Down,12,2
CUST07145,2021-12-28,Account Blocked,7,3
CUST04363,2021-09-03,Account Blocked,3,5
CUST04233,2021-08-24,Login Issue,5,5
CUST07923,2021-05-24,Login Issue,10,4
CUST05502,2021-12-02,Account Blocked,3,4
CUST00147,2021-07-30,Payment Issue,3,2
CUST01469,2021-06-03,Other,14,4
CUST00908,2021-05-28,Login Issue,12,5
CUST07278,2021-09-21,Other,2,2
CUST08432,2021-05-25,Other,8,5
CUST05897,2021-07-23,Other,9,5
CUST01824,2021-05-20,Payment Issue,5,1
CUST03489,2021-09-11,Other,1,4
CUST09939,2021-09-23,Account Blocked,7,1
CUST09435,2021-04-07,Other,6,5
CUST01619,2021-09-14,Login Issue,14,5
CUST09883,2021-01-21,Payment Issue,7,5
CUST03542,2021-07-14,Account Blocked,13,4
CUST05570,2021-05-26,Account Blocked,1,1
CUST05415,2021-08-13,Account Blocked,10,5
CUST02737,2021-06-20,Login Issue,14,1
CUST05590,2021-06-27,Other,3,1
CUST08979,2021-12-20,Login Issue,14,3
CUST02925,2021-10-15,Login Issue,7,5
CUST00554,2021-05-07,Service Down,7,3
CUST01206,2021-04-06,Login Issue,6,4
CUST07333,2021-01-27,Service Down,14,1
CUST03832,2021-03-11,Login Issue,2,1
CUST00513,2021-11-09,Payment Issue,5,5
CUST02843,2021-02-25,Other,11,4
CUST00397,2021-01-28,Service Down,8,5
CUST02915,2021-05-13,Login Issue,3,4
CUST01399,2021-02-03,Login Issue,10,1
CUST07942,2021-09-24,Login Issue,3,5
CUST01878,2021-03-06,Account Blocked,11,5
CUST03606,2021-06-14,Payment Issue,5,2
CUST08399,2021-01-11,Service Down,1,4
CUST06138,2021-12-17,Account Blocked,13,3
CUST07054,2021-01-01,Account Blocked,6,1
CUST00394,2021-02-07,Payment Issue,11,3
CUST03586,2021-05-21,Other,9,2
CUST00147,2021-09-22,Login Issue,7,3
CUST06884,2021-12-21,Login Issue,4,3
CUST08195,2021-11-03,Service Down,5,3
CUST08977,2021-09-14,Other,8,3
CUST07543,2021-09-30,Service Down,11,5
CUST09269,2021-10-07,Service Down,9,3
CUST09727,2021-06-17,Other,11,3
CUST09728,2021-09-04,Service Down,3,5
CUST08104,2021-07-20,Payment Issue,3,3
CUST00794,2021-03-28,Login Issue,6,1
CUST08205,2021-10-25,Login Issue,11,5
CUST06570,2021-02-04,Payment Issue,9,4
CUST02359,2021-09-06,Other,5,1
CUST08491,2021-02-03,Other,11,1
CUST02155,2021-12-06,Service Down,10,2
CUST04831,2021-09-05,Service Down,3,3
CUST04817,2021-05-15,Other,14,3
CUST05227,2021-04-27,Account Blocked,8,3
CUST03134,2021-12-03,Payment Issue,6,4
CUST00717,2021-01-14,Account Blocked,13,5
CUST01996,2021-09-10,Payment Issue,6,5
CUST02661,2021-02-01,Login Issue,12,5
CUST00952,2021-02-01,Other,12,3
CUST01653,2021-04-21,Service Down,14,5
CUST02227,2021-01-29,Other,7,3
CUST08036,2021-09-24,Account Blocked,5,3
CUST03633,2021-05-06,Login Issue,7,4
CUST05586,2021-09-03,Account Blocked,13,5
CUST05159,2021-08-22,Account Blocked,11,5
CUST02273,2021-05-13,Service Down,9,4
CUST01452,2021-11-27,Service Down,14,1
CUST01081,2021-07-23,Payment Issue,1,1
CUST02078,2021-05-14,Account Blocked,12,3
CUST08016,2021-05-27,Account Blocked,7,2
CUST02609,2021-06-26,Payment Issue,2,1
CUST03420,2021-03-10,Payment Issue,8,3
CUST04522,2021-06-06,Login Issue,11,5
CUST01206,2021-12-30,Payment Issue,14,3
CUST08223,2021-11-17,Login Issue,8,5
CUST05121,2021-06-19,Payment Issue,1,3
CUST03341,2021-02-28,Account Blocked,10,3
CUST01224,2021-06-10,Other,8,1
CUST02573,2021-01-22,Other,4,4
CUST03669,2021-01-29,Account Blocked,3,5
CUST05369,2021-08-17,Login Issue,3,1
CUST09294,2021-05-17,Payment Issue,2,2
CUST04499,2021-09-26,Service Down,4,1
CUST05384,2021-09-30,Other,7,2
CUST05925,2021-11-04,Payment Issue,8,2
CUST06081,2021-11-03,Other,13,4
CUST08471,2021-04-29,Payment Issue,4,1
CUST09180,2021-09-05,Account Blocked,4,4
CUST05125,2021-09-17,Payment Issue,8,5
CUST08384,2021-04-28,Payment Issue,1,5
CUST09979,2021-02-05,Payment Issue,6,1
CUST04566,2021-07-22,Account Blocked,12,3
CUST08615,2021-02-02,Service Down,3,4
CUST01478,2021-10-19,Service Down,7,1
CUST09140,2021-05-17,Other,10,4
CUST01629,2021-06-26,Service Down,7,2
CUST05840,2021-11-17,Other,13,4
CUST03888,2021-01-03,Login Issue,5,2
CUST04381,2021-09-14,Account Blocked,11,2
CUST03907,2021-04-27,Payment Issue,13,3
CUST03492,2021-06-23,Other,9,1
CUST04391,2021-03-29,Payment Issue,12,3
CUST00288,2021-04-03,Service Down,14,5
CUST02225,2021-03-03,Service Down,10,3
CUST08732,2021-06-17,Login Issue,7,5
CUST05309,2021-01-12,Payment Issue,10,4
CUST08572,2021-01-12,Payment Issue,8,4
CUST05489,2021-09-01,Payment Issue,5,2
CUST07734,2021-08-20,Login Issue,12,5
CUST06487,2021-07-21,Account Blocked,5,5
CUST07293,2021-06-07,Other,2,2
CUST09817,2021-05-28,Login Issue,2,1
CUST07369,2021-10-30,Account Blocked,13,4
CUST09812,2021-04-02,Login Issue,2,3
CUST06762,2021-04-30,Login Issue,3,5
CUST01712,2021-04-06,Payment Issue,9,3
CUST04887,2021-04-22,Login Issue,1,2
CUST02294,2021-11-11,Account Blocked,6,3
CUST02918,2021-01-03,Service Down,13,3
CUST03211,2021-11-22,Service Down,6,5
CUST02490,2021-10-03,Account Blocked,5,2
CUST08205,2021-08-18,Service Down,14,5
CUST05634,2021-05-03,Account Blocked,3,3
CUST09075,2021-09-24,Service Down,12,4
CUST02343,2021-09-26,Account Blocked,9,5
CUST08732,2021-04-19,Payment Issue,3,2
CUST06798,2021-12-09,Account Blocked,13,3
CUST07407,2021-01-28,Service Down,5,5
CUST09679,2021-05-21,Service Down,6,1
CUST09299,2021-04-07,Service Down,6,3
CUST09750,2021-03-03,Service Down,9,1
CUST08095,2021-10-03,Login Issue,13,3
CUST06259,2021-09-10,Payment Issue,8,4
CUST06364,2021-07-06,Service Down,11,2
CUST05565,2021-08-12,Payment Issue,6,5
CUST02908,2021-07-24,Account Blocked,13,1
CUST07617,2021-10-25,Account Blocked,14,1
CUST07625,2021-06-03,Other,10,2
CUST07578,2021-09-06,Other,2,5
CUST06700,2021-05-13,Other,8,3
CUST01001,2021-10-23,Service Down,14,1
CUST04238,2021-11-26,Payment Issue,10,3
CUST06318,2021-05-12,Service Down,13,5
CUST08053,2021-01-13,Account Blocked,7,5
CUST00956,2021-06-15,Other,5,3
CUST07830,2021-01-22,Account Blocked,9,1
CUST05966,2021-07-20,Service Down,8,2
CUST00520,2021-01-11,Login Issue,7,4
CUST00833,2021-01-13,Account Blocked,11,2
CUST06992,2021-03-04,Login Issue,8,1
CUST01280,2021-08-18,Service Down,9,5
CUST05394,2021-01-12,Service Down,10,1
CUST09437,2021-12-31,Login Issue,2,2
CUST04920,2021-01-05,Account Blocked,14,5
CUST04248,2021-05-19,Service Down,4,5
CUST04491,2021-12-10,Payment Issue,9,2
CUST09413,2021-04-21,Other,2,3
CUST00791,2021-04-03,Account Blocked,7,2
CUST00041,2021-07-15,Payment Issue,1,4
CUST04997,2021-03-13,Service Down,12,5
CUST08929,2021-06-21,Payment Issue,4,4
CUST00764,2021-06-11,Login Issue,12,1
CUST03863,2021-08-11,Account Blocked,4,5
CUST04091,2021-03-29,Payment Issue,10,3
CUST07812,2021-10-29,Other,6,2
CUST06007,2021-12-22,Login Issue,12,4
CUST06580,2021-10-25,Payment Issue,10,3
CUST04529,2021-01-25,Service Down,7,5
CUST04020,2021-03-13,Service Down,8,2
CUST07496,2021-08-23,Login Issue,14,2
CUST02868,2021-07-05,Service Down,1,1
CUST07970,2021-08-30,Account Blocked,8,2
CUST07929,2021-11-01,Account Blocked,14,4
CUST09743,2021-10-03,Service Down,1,1
CUST09381,2021-08-18,Service Down,4,4
CUST02246,2021-05-17,Account Blocked,14,1
CUST06341,2021-02-25,Payment Issue,6,2
CUST09708,2021-05-09,Account Blocked,7,1
CUST07423,2021-04-19,Account Blocked,5,2
CUST02616,2021-02-04,Account Blocked,13,4
CUST04030,2021-04-15,Other,4,1
CUST02232,2021-07-03,Other,11,4
CUST03288,2021-10-03,Account Blocked,13,4
CUST06728,2021-08-01,Account Blocked,3,5
CUST02007,2021-11-24,Payment Issue,9,1
CUST07805,2021-02-07,Service Down,4,3
CUST09978,2021-02-25,Login Issue,11,5
CUST01806,2021-07-16,Other,3,5
CUST07752,2021-08-03,Payment Issue,6,4
CUST00383,2021-11-06,Login Issue,4,2
CUST07060,2021-03-09,Account Blocked,8,2
CUST02359,2021-05-22,Service Down,1,2
CUST09334,2021-07-21,Payment Issue,6,4
CUST01745,2021-06-17,Service Down,4,3
CUST06154,2021-11-20,Payment Issue,1,4
CUST04511,2021-01-10,Login Issue,13,1
CUST07804,2021-02-12,Service Down,4,5
CUST08966,2021-07-05,Login Issue,6,1
CUST00893,2021-05-18,Payment Issue,6,2
CUST08369,2021-06-03,Login Issue,9,5
CUST08896,2021-06-06,Account Blocked,11,5
CUST05250,2021-11-30,Account Blocked,11,5
CUST04886,2021-12-05,Account Blocked,6,2
CUST03672,2021-08-17,Login Issue,11,3
CUST03965,2021-10-05,Account Blocked,14,3
CUST08656,2021-04-18,Login Issue,5,3
CUST05475,2021-08-16,Account Blocked,8,2
CUST09598,2021-12-27,Service Down,13,5
CUST00283,2021-02-06,Payment Issue,5,3
CUST05127,2021-02-22,Service Down,12,3
CUST04676,2021-12-21,Account Blocked,7,5
CUST07900,2021-03-05,Payment Issue,7,1
CUST04835,2021-07-27,Other,10,1
CUST04956,2021-04-19,Login Issue,11,4
CUST03287,2021-04-09,Account Blocked,9,4
CUST09523,2021-02-27,Account Blocked,12,4
CUST07144,2021-08-19,Payment Issue,5,5
CUST09593,2021-08-15,Other,14,4
CUST03350,2021-12-22,Payment Issue,11,5
CUST07251,2021-12-28,Payment Issue,9,3
CUST03138,2021-03-03,Account Blocked,2,1
CUST00754,2021-11-13,Service Down,13,3
CUST08023,2021-01-05,Account Blocked,7,3
CUST09691,2021-03-07,Other,11,1
CUST06422,2021-03-09,Login Issue,13,1
CUST05167,2021-09-17,Service Down,14,4
CUST09708,2021-07-18,Login Issue,12,2
CUST02199,2021-08-02,Other,13,2
CUST00964,2021-05-09,Account Blocked,8,5
CUST02961,2021-05-16,Service Down,6,2
CUST00570,2021-06-05,Payment Issue,7,3
CUST07352,2021-08-07,Login Issue,14,2
CUST00959,2021-06-23,Payment Issue,13,1
CUST04637,2021-10-17,Payment Issue,2,4
CUST03145,2021-12-26,Payment Issue,5,1
CUST03116,2021-06-14,Other,9,3
CUST01743,2021-01-10,Payment Issue,14,5
CUST02568,2021-03-01,Account Blocked,4,2
CUST05761,2021-08-21,Other,10,1
CUST02207,2021-09-27,Login Issue,1,2
CUST02908,2021-08-09,Service Down,5,1
CUST01957,2021-10-04,Payment Issue,11,3
CUST01287,2021-05-09,Other,6,2
CUST08484,2021-02-09,Service Down,6,5
CUST04501,2021-07-18,Account Blocked,10,1
CUST07572,2021-09-03,Login Issue,14,2
CUST04766,2021-06-05,Service Down,13,3
CUST00325,2021-11-07,Account Blocked,10,1
CUST08495,2021-10-19,Other,12,5
CUST04833,2021-05-21,Payment Issue,7,1
CUST03785,2021-11-20,Account Blocked,10,2
CUST09247,2021-04-02,Login Issue,3,3
CUST00140,2021-04-03,Account Blocked,12,2
CUST07813,2021-06-09,Service Down,14,5
CUST02619,2021-05-13,Login Issue,14,3
CUST01475,2021-03-16,Payment Issue,2,3
CUST01333,2021-05-09,Login Issue,3,4
CUST06236,2021-02-07,Payment Issue,12,4
CUST04829,2021-10-09,Account Blocked,8,3
CUST06542,2021-02-17,Service Down,1,5
CUST00793,2021-05-19,Other,8,1
CUST06966,2021-11-26,Payment Issue,9,3
CUST07995,2021-06-17,Account Blocked,10,4
CUST08426,2021-01-16,Service Down,14,4
CUST04257,2021-03-25,Login Issue,6,4
CUST04567,2021-07-18,Other,9,2
CUST05920,2021-03-24,Account Blocked,12,3
CUST08427,2021-08-18,Payment Issue,9,1
CUST04024,2021-06-24,Login Issue,3,2
CUST05629,2021-09-19,Service Down,11,2
CUST00474,2021-05-11,Account Blocked,2,2
CUST00906,2021-09-19,Service Down,1,3
CUST02847,2021-08-09,Other,8,2
CUST09863,2021-07-15,Service Down,7,1
CUST01096,2021-09-13,Login Issue,8,3
CUST02382,2021-04-12,Service Down,6,1
CUST06269,2021-02-28,Other,10,1
CUST01767,2021-08-25,Account Blocked,12,5
CUST09704,2021-10-03,Account Blocked,12,1
CUST03889,2021-03-05,Service Down,7,3
CUST09471,2021-07-15,Other,2,5
CUST03474,2021-09-26,Payment Issue,9,4
CUST09319,2021-07-25,Account Blocked,7,4
CUST05715,2021-03-09,Other,1,1
CUST02583,2021-05-03,Login Issue,11,2
CUST05466,2021-04-12,Other,13,5
CUST08451,2021-01-30,Account Blocked,13,4
CUST00110,2021-03-18,Account Blocked,9,5
CUST03186,2021-04-19,Login Issue,1,1
CUST02087,2021-04-03,Service Down,10,3
CUST05759,2021-07-30,Payment Issue,9,3
CUST07248,2021-10-27,Payment Issue,2,5
CUST02223,2021-07-12,Payment Issue,14,2
CUST03924,2021-07-12,Account Blocked,5,2
CUST03602,2021-08-27,Other,7,4
CUST08519,2021-11-10,Payment Issue,4,2
CUST00440,2021-01-11,Service Down,14,3
CUST07446,2021-01-01,Account Blocked,7,1
CUST02951,2021-07-10,Login Issue,7,1
CUST08295,2021-01-21,Login Issue,5,2
CUST06937,2021-11-11,Account Blocked,4,5
CUST08528,2021-03-10,Login Issue,1,3
CUST02442,2021-12-10,Other,5,5
CUST07149,2021-09-10,Other,9,3
CUST04353,2021-01-27,Account Blocked,12,3
CUST03306,2021-10-20,Payment Issue,1,4
CUST01209,2021-01-03,Account Blocked,9,1
CUST04130,2021-04-22,Other,6,3
CUST08979,2021-12-07,Service Down,9,2
CUST06706,2021-06-22,Payment Issue,14,2
CUST09502,2021-04-26,Payment Issue,1,5
CUST06291,2021-02-26,Account Blocked,2,1
CUST09416,2021-08-06,Login Issue,12,2
CUST01847,2021-04-16,Payment Issue,1,4
CUST09282,2021-05-01,Account Blocked,13,5
CUST09950,2021-01-26,Other,2,3
CUST02111,2021-05-26,Service Down,1,3
CUST04193,2021-09-27,Other,2,5
CUST08504,2021-06-23,Login Issue,5,4
CUST00679,2021-12-03,Login Issue,5,3
CUST04433,2021-11-09,Payment Issue,10,3
CUST03093,2021-12-06,Login Issue,1,5
CUST03490,2021-10-01,Account Blocked,4,1
CUST07892,2021-05-23,Other,12,5
CUST06081,2021-08-27,Other,8,3
CUST00785,2021-04-27,Account Blocked,9,5
CUST09836,2021-02-17,Login Issue,7,2
CUST01928,2021-09-06,Account Blocked,10,3
CUST07517,2021-07-26,Payment Issue,1,3
CUST07901,2021-01-06,Payment Issue,11,3
CUST08281,2021-10-03,Other,11,2
CUST06653,2021-10-14,Account Blocked,6,3
CUST07969,2021-06-18,Other,10,3
CUST00177,2021-07-09,Login Issue,12,2
CUST01081,2021-03-24,Account Blocked,8,5
CUST09415,2021-12-18,Login Issue,2,2
CUST02267,2021-06-11,Service Down,12,1
CUST04256,2021-03-15,Other,8,5
CUST08644,2021-10-08,Service Down,1,5
CUST04537,2021-11-10,Service Down,12,4
CUST08113,2021-09-04,Payment Issue,11,3
